href,Time,Type,Map,Score,Rated
/game/8558559,2023-02-14 21:59:07,ca,campgrounds,9:10,A
/game/8558536,2023-02-14 21:40:59,ca,almostlost,10:4,A
/game/8558522,2023-02-14 21:26:00,ca,trinity,10:7,A
/game/8558500,2023-02-14 21:05:37,ca,overek,10:0,A
/game/8558487,2023-02-14 20:54:49,ca,asylum,10:5,B
/game/8558471,2023-02-14 20:40:48,ca,deadandgone,6:10,B
/game/8558454,2023-02-14 20:24:11,ca,ra3map13b,10:5,
/game/8558297,2023-02-14 16:59:14,duel,bloodrun,10:-999,A
/game/8558287,2023-02-14 16:48:22,duel,bloodrun,4:-999,A
/game/8558280,2023-02-14 16:37:46,duel,bloodrun,3:-999,A
/game/8557417,2023-02-14 02:33:16,duel,bloodrun,3:-999,A
/game/8557405,2023-02-14 02:28:43,duel,bloodrun,7:-999,A
/game/8557388,2023-02-14 02:20:39,duel,bloodrun,5:-999,A
/game/8557288,2023-02-14 01:40:43,duel,bloodrun,9:4,A
/game/8556997,2023-02-13 23:38:42,ca,asylum,10:5,B
/game/8556973,2023-02-13 23:24:45,ca,overek,4:10,A
/game/8556951,2023-02-13 23:11:05,ca,hiddenfortress,10:3,A
/game/8556927,2023-02-13 22:58:08,ca,campgrounds,6:10,A
/game/8556901,2023-02-13 22:43:04,ca,quarantine,5:10,A
/game/8556875,2023-02-13 22:24:42,ca,felost,10:9,A
/game/8556850,2023-02-13 22:04:56,ca,overek,10:6,A
/game/8556830,2023-02-13 21:51:00,ca,trinity,7:10,A
/game/8556800,2023-02-13 21:32:16,ca,hearth,5:10,B
/game/8556781,2023-02-13 21:18:50,ca,asylum,5:10,B
/game/8556770,2023-02-13 21:07:44,ca,ra3map17c,2:10,B
/game/8556758,2023-02-13 20:56:29,ca,drunkenmummy,9:10,B
/game/8556743,2023-02-13 20:45:05,ca,ra3map20b,3:10,
/game/8556731,2023-02-13 20:35:47,ca,thunderstruck,10:9,
/game/8556717,2023-02-13 20:21:14,ffa,longestyard,50:18,
/game/8556705,2023-02-13 20:09:28,ca,deadandgone,3:10,B
/game/8556693,2023-02-13 19:59:09,ca,ra3map13b,10:0,
/game/8556691,2023-02-13 19:53:00,ca,thunderstruck,10:6,
/game/8556669,2023-02-13 19:32:49,duel,bloodrun,6:-999,A
/game/8556657,2023-02-13 19:17:26,duel,bloodrun,6:-999,A
/game/8556652,2023-02-13 19:11:00,duel,bloodrun,4:-999,A
/game/8556646,2023-02-13 19:03:55,duel,bloodrun,5:-999,A
/game/8556642,2023-02-13 19:00:36,duel,bloodrun,7:-999,A
/game/8556634,2023-02-13 18:51:23,duel,bloodrun,6:-999,A
/game/8556628,2023-02-13 18:46:02,duel,bloodrun,6:-999,A
/game/8555139,2023-02-12 23:12:29,ca,deadandgone,10:4,A
/game/8555116,2023-02-12 23:02:51,ca,asylum,10:7,A
/game/8555079,2023-02-12 22:46:32,ca,hiddenfortress,10:3,A
/game/8555058,2023-02-12 22:36:32,ca,okremix,2:10,A
/game/8555032,2023-02-12 22:22:53,ca,almostlost,9:10,A
/game/8554998,2023-02-12 22:06:15,ca,campgrounds,10:8,A
/game/8554968,2023-02-12 21:48:18,ca,servitude,10:2,A
/game/8554940,2023-02-12 21:34:38,ca,overek,10:8,A
/game/8554911,2023-02-12 21:18:19,ca,trinity,2:10,A
/game/8554892,2023-02-12 21:06:48,ca,quarantine,10:7,A
/game/8554871,2023-02-12 20:51:06,ca,asylum,6:10,B
/game/8554849,2023-02-12 20:38:48,ca,hearth,10:6,B
/game/8554832,2023-02-12 20:29:03,ca,ra3map17c,9:10,A
/game/8554800,2023-02-12 20:11:40,ca,deadandgone,6:10,B
/game/8554777,2023-02-12 19:57:24,ca,drunkenmummy,5:10,A
/game/8554760,2023-02-12 19:46:38,ca,asylum,9:10,A
/game/8554738,2023-02-12 19:31:38,ca,deadandgone,6:10,A
/game/8554716,2023-02-12 19:20:07,ca,thunderstruck,10:6,
/game/8554682,2023-02-12 18:55:46,ca,thunderstruck,10:6,
/game/8554455,2023-02-12 15:53:34,duel,bloodrun,4:-999,A
/game/8554442,2023-02-12 15:44:55,duel,bloodrun,3:-999,A
/game/8554424,2023-02-12 15:31:15,duel,bloodrun,3:-999,A
/game/8554394,2023-02-12 15:05:49,duel,bloodrun,26:1,A
/game/8554376,2023-02-12 14:54:43,duel,bloodrun,4:-999,A
/game/8554363,2023-02-12 14:43:33,duel,bloodrun,6:-999,A
/game/8552959,2023-02-12 01:02:24,duel,bloodrun,4:-999,A
/game/8552935,2023-02-12 00:52:51,duel,bloodrun,12:-999,A
/game/8552922,2023-02-12 00:44:10,duel,bloodrun,5:4,A
/game/8552768,2023-02-11 23:40:57,ca,trinity,10:9,A
/game/8552738,2023-02-11 23:24:31,ca,servitude,10:5,A
/game/8552705,2023-02-11 23:05:50,ca,quarantine,10:3,A
/game/8552683,2023-02-11 22:52:11,ca,almostlost,6:10,A
/game/8552665,2023-02-11 22:41:08,ca,hearth,10:4,A
/game/8552301,2023-02-11 19:07:47,duel,bloodrun,7:-999,A
/game/8552288,2023-02-11 18:57:58,duel,bloodrun,2:-999,A
/game/8552284,2023-02-11 18:53:27,duel,bloodrun,6:5,A
/game/8552270,2023-02-11 18:42:22,duel,bloodrun,4:-999,A
/game/8552254,2023-02-11 18:29:15,duel,bloodrun,6:-999,A
/game/8550578,2023-02-10 23:32:30,ca,campgrounds,10:3,A
/game/8550556,2023-02-10 23:20:28,ca,almostlost,10:6,A
/game/8550533,2023-02-10 23:07:01,ca,trinity,10:8,A
/game/8550514,2023-02-10 22:52:10,ca,okremix,10:4,A
/game/8550488,2023-02-10 22:35:56,ca,quarantine,6:10,A
/game/8550466,2023-02-10 22:23:08,ca,campgrounds,10:3,A
/game/8550452,2023-02-10 22:11:46,ca,asylum,9:10,B
/game/8550435,2023-02-10 21:58:01,ca,deadandgone,10:5,B
/game/8550282,2023-02-10 19:51:51,duel,bloodrun,4:-999,A
/game/8550271,2023-02-10 19:44:08,duel,bloodrun,5:-999,A
/game/8550270,2023-02-10 19:42:00,duel,bloodrun,5:-999,A
/game/8548613,2023-02-09 22:25:18,ca,ra3map13b,7:10,
/game/8548599,2023-02-09 22:15:13,ca,asylum,4:10,B
/game/8548583,2023-02-09 22:03:11,ca,campgrounds,10:6,A
/game/8548567,2023-02-09 21:49:20,ca,overek,10:6,A
/game/8548551,2023-02-09 21:34:24,ca,trinity,8:10,A
/game/8548532,2023-02-09 21:14:02,ca,thunderstruck,7:10,
/game/8546938,2023-02-08 23:26:30,ca,trinity,8:10,A
/game/8546902,2023-02-08 23:07:47,ca,campgrounds,7:10,A
/game/8546876,2023-02-08 22:50:10,ca,quarantine,10:9,A
/game/8546847,2023-02-08 22:29:56,ca,hearth,1:10,B
/game/8546822,2023-02-08 22:12:55,ca,asylum,10:1,B
/game/8546812,2023-02-08 22:05:09,ca,deadandgone,6:10,B
/game/8546796,2023-02-08 21:53:53,ca,ra3map13b,6:10,
/game/8546766,2023-02-08 21:30:04,ca,ra3map13b,3:10,
/game/8546597,2023-02-08 18:32:40,duel,bloodrun,6:4,A
/game/8546587,2023-02-08 18:20:45,duel,bloodrun,4:-999,A
/game/8546579,2023-02-08 18:12:45,duel,bloodrun,4:-999,A
/game/8546577,2023-02-08 18:09:40,duel,bloodrun,5:-999,A
/game/8546567,2023-02-08 17:57:48,duel,bloodrun,5:-999,A
/game/8546563,2023-02-08 17:52:43,duel,bloodrun,4:-999,A
/game/8546559,2023-02-08 17:45:51,duel,bloodrun,5:-999,A
/game/8546551,2023-02-08 17:35:07,duel,bloodrun,5:4,A
/game/8545242,2023-02-07 23:44:37,ca,drunkenmummy,10:4,A
/game/8545219,2023-02-07 23:34:29,ca,asylum,10:2,A
/game/8545202,2023-02-07 23:23:04,ca,overek,8:10,A
/game/8545175,2023-02-07 23:05:57,ca,servitude,7:10,A
/game/8545142,2023-02-07 22:47:44,ca,almostlost,10:6,A
/game/8545116,2023-02-07 22:32:22,ca,trinity,10:9,A
/game/8545086,2023-02-07 22:12:08,ca,campgrounds,10:8,A
/game/8545060,2023-02-07 21:53:43,ca,quarantine,10:8,A
/game/8545037,2023-02-07 21:34:57,ca,asylum,4:10,A
/game/8545014,2023-02-07 21:16:41,ca,deadandgone,10:4,A
/game/8544999,2023-02-07 21:02:20,ca,thunderstruck,1:10,
/game/8544891,2023-02-07 19:15:04,duel,bloodrun,3:-999,A
/game/8544883,2023-02-07 19:08:42,duel,bloodrun,2:-999,A
/game/8544875,2023-02-07 18:59:35,duel,bloodrun,4:-999,A
/game/8544865,2023-02-07 18:52:16,duel,bloodrun,5:-999,A
/game/8544799,2023-02-07 17:36:25,duel,bloodrun,2:-999,A
/game/8544788,2023-02-07 17:25:35,duel,bloodrun,5:-999,A
/game/8543503,2023-02-06 22:28:48,ca,deadandgone,7:10,B
/game/8543488,2023-02-06 22:17:48,ca,campgrounds,7:10,A
/game/8543469,2023-02-06 22:00:06,ca,servitude,10:5,A
/game/8543446,2023-02-06 21:43:12,ca,quarantine,8:10,A
/game/8543421,2023-02-06 21:23:09,ca,campgrounds,6:10,A
/game/8543400,2023-02-06 21:06:40,ca,trinity,9:10,A
/game/8543381,2023-02-06 20:48:11,ca,asylum,8:10,B
/game/8543362,2023-02-06 20:30:12,ca,ra3map17c,8:10,B
/game/8542327,2023-02-06 02:09:27,duel,bloodrun,6:5,A
/game/8542295,2023-02-06 01:58:25,duel,sinister,12:-999,A
/game/8542251,2023-02-06 01:43:21,duel,furiousheights,12:-999,A
/game/8542217,2023-02-06 01:34:04,duel,furiousheights,10:-999,A
/game/8542191,2023-02-06 01:25:44,duel,bloodrun,11:8,A
/game/8542154,2023-02-06 01:15:00,duel,bloodrun,11:3,A
/game/8542121,2023-02-06 01:03:39,duel,bloodrun,4:-999,A
/game/8542101,2023-02-06 00:55:38,duel,bloodrun,17:6,A
/game/8542068,2023-02-06 00:43:04,duel,bloodrun,5:-999,A
/game/8542043,2023-02-06 00:32:42,duel,bloodrun,3:1,A
/game/8542015,2023-02-06 00:21:40,duel,bloodrun,6:-999,A
/game/8541986,2023-02-06 00:10:43,duel,bloodrun,5:-999,A
/game/8541842,2023-02-05 23:08:05,ca,ra3map13b,10:5,
/game/8541827,2023-02-05 23:00:52,ca,trinity,4:10,A
/game/8541800,2023-02-05 22:48:05,ca,asylum,8:10,A
/game/8541779,2023-02-05 22:35:47,ca,overek,10:6,A
/game/8541759,2023-02-05 22:22:32,ca,campgrounds,10:3,A
/game/8541731,2023-02-05 22:07:21,ca,quarantine,10:3,A
/game/8541709,2023-02-05 21:55:30,ca,geo_core,10:4,A
/game/8541690,2023-02-05 21:43:48,ca,almostlost,10:8,A
/game/8541576,2023-02-05 20:29:29,ca,asylum,10:7,B
/game/8541563,2023-02-05 20:18:39,ca,ra3map17c,10:7,B
/game/8541545,2023-02-05 20:07:05,ca,drunkenmummy,5:10,B
/game/8541534,2023-02-05 19:58:03,ca,thunderstruck,7:10,
/game/8541510,2023-02-05 19:41:17,ca,asylum,10:7,B
/game/8541495,2023-02-05 19:28:46,ca,deadandgone,10:9,B
/game/8541401,2023-02-05 18:09:24,ca,deadandgone,5:10,B
/game/8541388,2023-02-05 17:57:26,ca,hearth,8:10,B
/game/8541374,2023-02-05 17:46:05,ca,ra3map13b,5:10,
/game/8541366,2023-02-05 17:38:34,ca,drunkenmummy,10:6,
/game/8541349,2023-02-05 17:28:28,ca,deadandgone,9:10,
/game/8541336,2023-02-05 17:16:34,ca,thunderstruck,9:10,
/game/8539996,2023-02-05 00:11:47,ca,hiddenfortress,10:5,A
/game/8539980,2023-02-04 23:59:41,ca,servitude,10:7,A
/game/8539948,2023-02-04 23:39:21,ca,campgrounds,10:9,A
/game/8539913,2023-02-04 23:19:26,ca,overek,4:10,A
/game/8539891,2023-02-04 23:06:21,ca,almostlost,6:10,A
/game/8539864,2023-02-04 22:52:27,ca,servitude,10:8,A
/game/8539834,2023-02-04 22:30:55,ca,quarantine,7:10,A
/game/8539812,2023-02-04 22:14:59,ca,overek,10:3,A
/game/8539797,2023-02-04 22:01:27,ca,campgrounds,3:10,A
/game/8539779,2023-02-04 21:46:15,ca,trinity,10:8,A
/game/8539756,2023-02-04 21:28:03,ca,asylum,5:10,A
